Dummy_Name,Biological_Name
gene_4534,CYBRD1
gene_4535,CYC1
gene_4536,CYCSP52
gene_4537,CYCS
gene_4538,CYFIP1
gene_4539,CYFIP2
gene_4540,CYGB
gene_4541,CYHR1
gene_4542,CYLC1
gene_4543,CYLC2
gene_4544,CYLD
gene_4545,CYMP
gene_4546,CYP11A1
gene_4547,CYP11B1
gene_4548,CYP11B2
gene_4549,CYP17A1
gene_4550,CYP19A1
gene_4551,CYP1A1
gene_4552,CYP1A2
gene_4553,CYP1B1
gene_4554,CYP20A1
gene_4555,CYP21A2
gene_4556,CYP24A1
gene_4557,CYP26A1
gene_4558,CYP26B1
gene_4559,CYP26C1
gene_4560,CYP27A1
gene_4561,CYP27B1
gene_4562,CYP27C1
gene_4563,CYP2A13
gene_4564,CYP2A6
gene_4565,CYP2A7
gene_4566,CYP2B6
gene_4567,CYP2B7P1
gene_4568,CYP2C18
gene_4569,CYP2C19
gene_4570,CYP2C8
gene_4571,CYP2C9
gene_4572,CYP2D6
gene_4573,CYP2D7P1
gene_4574,CYP2E1
gene_4575,CYP2F1
gene_4576,CYP2J2
gene_4577,CYP2R1
gene_4578,CYP2S1
gene_4579,CYP2U1
gene_4580,CYP2W1
gene_4581,CYP39A1
gene_4582,CYP3A43
gene_4583,CYP3A4
gene_4584,CYP3A5
gene_4585,CYP3A7
gene_4586,CYP46A1
gene_4587,CYP4A11
gene_4588,CYP4A22
gene_4589,CYP4B1
gene_4590,CYP4F11
gene_4591,CYP4F12
gene_4592,CYP4F22
gene_4593,CYP4F2
gene_4594,CYP4F3
gene_4595,CYP4F8
gene_4596,CYP4V2
gene_4597,CYP4X1
gene_4598,CYP4Z1
gene_4599,CYP4Z2P
gene_4600,CYP51A1
gene_4601,CYP7A1
gene_4602,CYP7B1
gene_4603,CYP8B1
gene_4604,CYR61
gene_4605,CYS1
gene_4606,CYSLTR1
gene_4607,CYSLTR2
gene_4608,CYTH1
gene_4609,CYTH2
gene_4610,CYTH3
gene_4611,CYTH4
gene_4612,CYTIP
gene_4613,CYTL1
gene_4614,CYTSA
gene_4615,CYTSB
gene_4616,CYYR1
gene_4617,CYorf15A
gene_4618,CYorf15B
gene_4619,D2HGDH
gene_4620,D4S234E
gene_4621,DAAM1
gene_4622,DAAM2
gene_4623,DAB1
gene_4624,DAB2IP
gene_4625,DAB2
gene_4626,DACH1
gene_4627,DACH2
gene_4628,DACT1
gene_4629,DACT2
gene_4630,DACT3
gene_4631,DAD1L
gene_4632,DAD1
gene_4633,DAG1
gene_4634,DAGLA
gene_4635,DAGLB
gene_4636,DAK
gene_4637,DALRD3
gene_4638,DAND5
gene_4639,DAOA
gene_4640,DAO
gene_4641,DAP3
gene_4642,DAPK1
gene_4643,DAPK2
gene_4644,DAPK3
gene_4645,DAPL1
gene_4646,DAPP1
gene_4647,DAP
gene_4648,DARC
gene_4649,DARS2
gene_4650,DARS
gene_4651,DAXX
gene_4652,DAZ1
gene_4653,DAZ2
gene_4654,DAZ3
gene_4655,DAZ4
gene_4656,DAZAP1
gene_4657,DAZAP2
gene_4658,DAZL
gene_4659,DBC1
gene_4660,DBF4B
gene_4661,DBF4
gene_4662,DBH
gene_4663,DBI
gene_4664,DBN1
gene_4665,DBNDD1
gene_4666,DBNDD2
gene_4667,DBNL
gene_4668,DBP
gene_4669,DBR1
gene_4670,DBT
gene_4671,DBX1
gene_4672,DBX2
gene_4673,DCAF10
gene_4674,DCAF11
gene_4675,DCAF12L1
gene_4676,DCAF12L2
gene_4677,DCAF12
gene_4678,DCAF13
gene_4679,DCAF15
gene_4680,DCAF16
gene_4681,DCAF17
gene_4682,DCAF4L1
gene_4683,DCAF4L2
gene_4684,DCAF4
gene_4685,DCAF5
gene_4686,DCAF6
gene_4687,DCAF7
gene_4688,DCAF8L1
gene_4689,DCAF8L2
gene_4690,DCAF8
gene_4691,DCAKD
gene_4692,DCBLD1
gene_4693,DCBLD2
gene_4694,DCC
gene_4695,DCDC1
gene_4696,DCDC2B
gene_4697,DCDC2
gene_4698,DCD
gene_4699,DCHS1
gene_4700,DCHS2
gene_4701,DCI
gene_4702,DCK
gene_4703,DCLK1
gene_4704,DCLK2
gene_4705,DCLK3
gene_4706,DCLRE1A
gene_4707,DCLRE1B
gene_4708,DCLRE1C
gene_4709,DCN
gene_4710,DCP1A
gene_4711,DCP1B
gene_4712,DCP2
gene_4713,DCPS
gene_4714,DCST1
gene_4715,DCST2
gene_4716,DCTD
gene_4717,DCTN1
gene_4718,DCTN2
gene_4719,DCTN3
gene_4720,DCTN4
gene_4721,DCTN5
gene_4722,DCTN6
gene_4723,DCTPP1
gene_4724,DCT
gene_4725,DCUN1D1
gene_4726,DCUN1D2
gene_4727,DCUN1D3
gene_4728,DCUN1D4
gene_4729,DCUN1D5
gene_4730,DCXR
gene_4731,DCX
gene_4732,DDA1
gene_4733,DDAH1
gene_4734,DDAH2
gene_4735,DDB1
gene_4736,DDB2
gene_4737,DDC
gene_4738,DDHD1
gene_4739,DDHD2
gene_4740,DDI1
gene_4741,DDI2
gene_4742,DDIT3
gene_4743,DDIT4L
gene_4744,DDIT4
gene_4745,DDN
gene_4746,DDOST
gene_4747,DDO
gene_4748,DDR1
gene_4749,DDR2
gene_4750,DDRGK1
gene_4751,DDTL
gene_4752,DDT
gene_4753,DDX10
gene_4754,DDX11L2
gene_4755,DDX11
gene_4756,DDX12
gene_4757,DDX17
gene_4758,DDX18
gene_4759,DDX19A
gene_4760,DDX19B
gene_4761,DDX1
gene_4762,DDX20
gene_4763,DDX21
gene_4764,DDX23
gene_4765,DDX24
gene_4766,DDX25
gene_4767,DDX26B
gene_4768,DDX27
gene_4769,DDX28
gene_4770,DDX31
gene_4771,DDX39
gene_4772,DDX3X
gene_4773,DDX3Y
gene_4774,DDX41
gene_4775,DDX42
gene_4776,DDX43
gene_4777,DDX46
gene_4778,DDX47
gene_4779,DDX49
gene_4780,DDX4
gene_4781,DDX50
gene_4782,DDX51
gene_4783,DDX52
gene_4784,DDX53
gene_4785,DDX54
gene_4786,DDX55
gene_4787,DDX56
gene_4788,DDX58
gene_4789,DDX59
gene_4790,DDX5
gene_4791,DDX60L
gene_4792,DDX60
gene_4793,DDX6
gene_4794,DEAF1
gene_4795,DEC1
gene_4796,DECR1
gene_4797,DECR2
gene_4798,DEDD2
gene_4799,DEDD
gene_4800,DEF6
gene_4801,DEF8
gene_4802,DEFA1B
gene_4803,DEFA4
gene_4804,DEFA5
gene_4805,DEFA6
gene_4806,DEFB103B
gene_4807,DEFB104A
gene_4808,DEFB105A
gene_4809,DEFB106A
gene_4810,DEFB107A
gene_4811,DEFB108B
gene_4812,DEFB109P1B
gene_4813,DEFB109P1
gene_4814,DEFB110
gene_4815,DEFB112
gene_4816,DEFB113
gene_4817,DEFB114
gene_4818,DEFB115
gene_4819,DEFB116
gene_4820,DEFB118
gene_4821,DEFB119
gene_4822,DEFB121
gene_4823,DEFB122
gene_4824,DEFB123
gene_4825,DEFB124
gene_4826,DEFB125
gene_4827,DEFB126
gene_4828,DEFB127
gene_4829,DEFB128
gene_4830,DEFB129
gene_4831,DEFB130
gene_4832,DEFB131
gene_4833,DEFB132
gene_4834,DEFB134
gene_4835,DEFB135
gene_4836,DEFB136
gene_4837,DEFB1
gene_4838,DEFB4A
gene_4839,DEGS1
gene_4840,DEGS2
gene_4841,DEK
gene_4842,DEM1
gene_4843,DENND1A
gene_4844,DENND1B
gene_4845,DENND1C
gene_4846,DENND2A
gene_4847,DENND2C
gene_4848,DENND2D
gene_4849,DENND3
gene_4850,DENND4A
gene_4851,DENND4B
gene_4852,DENND4C
gene_4853,DENND5A
gene_4854,DENND5B
gene_4855,DENR
gene_4856,DEPDC1B
gene_4857,DEPDC1
gene_4858,DEPDC4
gene_4859,DEPDC5
gene_4860,DEPDC6
gene_4861,DEPDC7
gene_4862,DERA
gene_4863,DERL1
gene_4864,DERL2
gene_4865,DERL3
gene_4866,DES
gene_4867,DET1
gene_4868,DEXI
gene_4869,DFFA
gene_4870,DFFB
gene_4871,DFNA5
gene_4872,DFNB31
gene_4873,DFNB59
gene_4874,DGAT1
gene_4875,DGAT2L6
gene_4876,DGAT2
gene_4877,DGCR10
gene_4878,DGCR11
gene_4879,DGCR14
gene_4880,DGCR2
gene_4881,DGCR5
gene_4882,DGCR6L
gene_4883,DGCR6
gene_4884,DGCR8
gene_4885,DGCR9
gene_4886,DGKA
gene_4887,DGKB
gene_4888,DGKD
gene_4889,DGKE
gene_4890,DGKG
gene_4891,DGKH
gene_4892,DGKI
gene_4893,DGKK
gene_4894,DGKQ
gene_4895,DGKZ
gene_4896,DGUOK
gene_4897,DHCR24
gene_4898,DHCR7
gene_4899,DHDDS
gene_4900,DHDH
gene_4901,DHDPSL
gene_4902,DHFRL1
gene_4903,DHFR
gene_4904,DHH
gene_4905,DHODH
gene_4906,DHPS
gene_4907,DHRS11
gene_4908,DHRS12
gene_4909,DHRS13
gene_4910,DHRS1
gene_4911,DHRS2
gene_4912,DHRS3
gene_4913,DHRS4L1
gene_4914,DHRS4L2
gene_4915,DHRS4
gene_4916,DHRS7B
gene_4917,DHRS7C
gene_4918,DHRS7
gene_4919,DHRS9
gene_4920,DHRSX
gene_4921,DHTKD1
gene_4922,DHX15
gene_4923,DHX16
gene_4924,DHX29
gene_4925,DHX30
gene_4926,DHX32
gene_4927,DHX33
gene_4928,DHX34
gene_4929,DHX35
gene_4930,DHX36
gene_4931,DHX37
gene_4932,DHX38
gene_4933,DHX40P1
gene_4934,DHX40
gene_4935,DHX57
gene_4936,DHX58
gene_4937,DHX8
gene_4938,DHX9
gene_4939,DIABLO
gene_4940,DIAPH1
gene_4941,DIAPH2
gene_4942,DIAPH3
gene_4943,DICER1
gene_4944,DIDO1
gene_4945,DIMT1L
gene_4946,DIO1
gene_4947,DIO2
gene_4948,DIO3OS
gene_4949,DIO3
gene_4950,DIP2A
gene_4951,DIP2B
gene_4952,DIP2C
gene_4953,DIRAS1
gene_4954,DIRAS2
gene_4955,DIRAS3
gene_4956,DIRC1
gene_4957,DIRC2
gene_4958,DIRC3
gene_4959,DIS3L2
gene_4960,DIS3L
gene_4961,DIS3
gene_4962,DISC1
gene_4963,DISC2
gene_4964,DISP1
gene_4965,DISP2
gene_4966,DIXDC1
gene_4967,DKC1
gene_4968,DKFZP434H168
gene_4969,DKFZP434K028
gene_4970,DKFZP434L187
gene_4971,DKFZP586I1420
gene_4972,DKFZP686I15217
gene_4973,DKFZp434J0226
gene_4974,DKFZp434L192
gene_4975,DKFZp566F0947
gene_4976,DKFZp686A1627
gene_4977,DKFZp686O24166
gene_4978,DKFZp761E198
gene_4979,DKFZp779M0652
gene_4980,DKK1
gene_4981,DKK2
gene_4982,DKK3
gene_4983,DKK4
gene_4984,DKKL1
gene_4985,DLAT
gene_4986,DLC1
gene_4987,DLD
gene_4988,DLEC1
gene_4989,DLEU1
gene_4990,DLEU2L
gene_4991,DLEU2
gene_4992,DLEU7
gene_4993,DLG1
gene_4994,DLG2
gene_4995,DLG3
gene_4996,DLG4
gene_4997,DLG5
gene_4998,DLGAP1
gene_4999,DLGAP2
gene_5000,DLGAP3
gene_5001,DLGAP4
gene_5002,DLGAP5
gene_5003,DLK1
gene_5004,DLK2
gene_5005,DLL1
gene_5006,DLL3
gene_5007,DLL4
gene_5008,DLST
gene_5009,DLX1
gene_5010,DLX2
gene_5011,DLX3
gene_5012,DLX4
gene_5013,DLX5
gene_5014,DLX6AS
gene_5015,DLX6
gene_5016,DMAP1
gene_5017,DMBT1
gene_5018,DMBX1
gene_5019,DMC1
gene_5020,DMD
gene_5021,DMGDH
gene_5022,DMKN
gene_5023,DMP1
gene_5024,DMPK
gene_5025,DMRT1
gene_5026,DMRT2
gene_5027,DMRT3
gene_5028,DMRTA1
gene_5029,DMRTA2
gene_5030,DMRTB1
gene_5031,DMRTC1B
gene_5032,DMRTC1
gene_5033,DMRTC2
gene_5034,DMTF1
gene_5035,DMWD
gene_5036,DMXL1
gene_5037,DMXL2
gene_5038,DNA2
gene_5039,DNAH10
gene_5040,DNAH11
gene_5041,DNAH12
gene_5042,DNAH14
gene_5043,DNAH17
gene_5044,DNAH1
gene_5045,DNAH2
gene_5046,DNAH3
gene_5047,DNAH5
gene_5048,DNAH6
gene_5049,DNAH7
gene_5050,DNAH8
gene_5051,DNAH9
gene_5052,DNAI1
gene_5053,DNAI2
gene_5054,DNAJA1
gene_5055,DNAJA2
gene_5056,DNAJA3
gene_5057,DNAJA4
gene_5058,DNAJB11
gene_5059,DNAJB12
gene_5060,DNAJB13
gene_5061,DNAJB14
gene_5062,DNAJB1
gene_5063,DNAJB2
gene_5064,DNAJB3
gene_5065,DNAJB4
gene_5066,DNAJB5
gene_5067,DNAJB6
gene_5068,DNAJB7
gene_5069,DNAJB8
gene_5070,DNAJB9
gene_5071,DNAJC10
gene_5072,DNAJC11
gene_5073,DNAJC12
gene_5074,DNAJC13
gene_5075,DNAJC14
gene_5076,DNAJC15
gene_5077,DNAJC16
gene_5078,DNAJC17
gene_5079,DNAJC18
gene_5080,DNAJC19
gene_5081,DNAJC1
gene_5082,DNAJC21
gene_5083,DNAJC22
gene_5084,DNAJC24
gene_5085,DNAJC25-GNG10
gene_5086,DNAJC25
gene_5087,DNAJC27
gene_5088,DNAJC28
gene_5089,DNAJC2
gene_5090,DNAJC30
gene_5091,DNAJC3
gene_5092,DNAJC4
gene_5093,DNAJC5B
gene_5094,DNAJC5G
gene_5095,DNAJC5
gene_5096,DNAJC6
gene_5097,DNAJC7
gene_5098,DNAJC8
gene_5099,DNAJC9
gene_5100,DNAL1
gene_5101,DNAL4
gene_5102,DNALI1
gene_5103,DNASE1L1
gene_5104,DNASE1L2
gene_5105,DNASE1L3
gene_5106,DNASE1
gene_5107,DNASE2B
gene_5108,DNASE2
gene_5109,DND1
gene_5110,DNER
gene_5111,DNHD1
gene_5112,DNLZ
gene_5113,DNM1L
gene_5114,DNM1P35
gene_5115,DNM1
gene_5116,DNM2
gene_5117,DNM3
gene_5118,DNMBP
gene_5119,DNMT1
gene_5120,DNMT3A
gene_5121,DNMT3B
gene_5122,DNMT3L
gene_5123,DNPEP
gene_5124,DNTTIP1
gene_5125,DNTTIP2
gene_5126,DNTT
gene_5127,DOC2A
gene_5128,DOC2B
gene_5129,DOCK10
gene_5130,DOCK11
gene_5131,DOCK1
gene_5132,DOCK2
gene_5133,DOCK3
gene_5134,DOCK4
gene_5135,DOCK5
gene_5136,DOCK6
gene_5137,DOCK7
gene_5138,DOCK8
gene_5139,DOCK9
gene_5140,DOHH
gene_5141,DOK1
gene_5142,DOK2
gene_5143,DOK3
gene_5144,DOK4
gene_5145,DOK5
gene_5146,DOK6
gene_5147,DOK7
gene_5148,DOLK
gene_5149,DOLPP1
gene_5150,DOM3Z
gene_5151,DONSON
gene_5152,DOPEY1
gene_5153,DOPEY2
gene_5154,DOT1L
gene_5155,DPAGT1
gene_5156,DPCD
gene_5157,DPCR1
gene_5158,DPEP1
gene_5159,DPEP2
gene_5160,DPEP3
gene_5161,DPF1
gene_5162,DPF2
gene_5163,DPF3
gene_5164,DPH1
gene_5165,DPH2
gene_5166,DPH3B
gene_5167,DPH3
gene_5168,DPH5
gene_5169,DPM1
gene_5170,DPM2
gene_5171,DPM3
gene_5172,DPP10
gene_5173,DPP3
gene_5174,DPP4
gene_5175,DPP6
gene_5176,DPP7
gene_5177,DPP8
gene_5178,DPP9
gene_5179,DPPA2
gene_5180,DPPA3
gene_5181,DPPA4
gene_5182,DPPA5
gene_5183,DPRXP4
gene_5184,DPRX
gene_5185,DPT
gene_5186,DPY19L1
gene_5187,DPY19L2P1
gene_5188,DPY19L2P2
gene_5189,DPY19L2P4
gene_5190,DPY19L2
gene_5191,DPY19L3
gene_5192,DPY19L4
gene_5193,DPY30
gene_5194,DPYD
gene_5195,DPYSL2
gene_5196,DPYSL3
gene_5197,DPYSL4
gene_5198,DPYSL5
gene_5199,DPYS
gene_5200,DQX1
gene_5201,DR1
gene_5202,DRAM1
gene_5203,DRAM2
gene_5204,DRAP1
gene_5205,DRD1
gene_5206,DRD2
gene_5207,DRD3
gene_5208,DRD4
gene_5209,DRD5
gene_5210,DRG1
gene_5211,DRG2
gene_5212,DRGX
gene_5213,DRP2
gene_5214,DSC1
gene_5215,DSC2
gene_5216,DSC3
gene_5217,DSCAML1
gene_5218,DSCAM
gene_5219,DSCC1
gene_5220,DSCR10
gene_5221,DSCR3
gene_5222,DSCR4
gene_5223,DSCR6
gene_5224,DSCR8
gene_5225,DSCR9
gene_5226,DSEL
gene_5227,DSE
gene_5228,DSG1
gene_5229,DSG2
gene_5230,DSG3
gene_5231,DSG4
gene_5232,DSN1
gene_5233,DSPP
gene_5234,DSP
gene_5235,DSTN
gene_5236,DSTYK
gene_5237,DST
gene_5238,DTD1
gene_5239,DTHD1
gene_5240,DTL
gene_5241,DTNA
gene_5242,DTNBP1
gene_5243,DTNB
gene_5244,DTWD1
gene_5245,DTWD2
gene_5246,DTX1
gene_5247,DTX2
gene_5248,DTX3L
gene_5249,DTX3
gene_5250,DTX4
gene_5251,DTYMK
gene_5252,DULLARD
gene_5253,DUOX1
gene_5254,DUOX2
gene_5255,DUOXA1
gene_5256,DUOXA2
gene_5257,DUPD1
gene_5258,DUS1L
gene_5259,DUS2L
gene_5260,DUS3L
gene_5261,DUS4L
gene_5262,DUSP10
gene_5263,DUSP11
gene_5264,DUSP12
gene_5265,DUSP13
gene_5266,DUSP14
gene_5267,DUSP15
gene_5268,DUSP16
gene_5269,DUSP18
gene_5270,DUSP19
gene_5271,DUSP1
gene_5272,DUSP21
gene_5273,DUSP22
gene_5274,DUSP23
gene_5275,DUSP26
gene_5276,DUSP27
gene_5277,DUSP28
gene_5278,DUSP2
gene_5279,DUSP3
gene_5280,DUSP4
gene_5281,DUSP5P
gene_5282,DUSP5
gene_5283,DUSP6
gene_5284,DUSP7
gene_5285,DUSP8
gene_5286,DUSP9
gene_5287,DUT
gene_5288,DUX4
gene_5289,DUXA
gene_5290,DVL1
gene_5291,DVL2
gene_5292,DVL3
gene_5293,DVWA
gene_5294,DYDC1
gene_5295,DYDC2
gene_5296,DYM
gene_5297,DYNC1H1
gene_5298,DYNC1I1
gene_5299,DYNC1I2
gene_5300,DYNC1LI1
gene_5301,DYNC1LI2
gene_5302,DYNC2H1
gene_5303,DYNC2LI1
gene_5304,DYNLL1
gene_5305,DYNLL2
gene_5306,DYNLRB1
gene_5307,DYNLRB2
gene_5308,DYNLT1
gene_5309,DYNLT3
gene_5310,DYRK1A
gene_5311,DYRK1B
gene_5312,DYRK2
gene_5313,DYRK3
gene_5314,DYRK4
gene_5315,DYSFIP1
gene_5316,DYSF
gene_5317,DYTN
gene_5318,DYX1C1
gene_5319,DZIP1L
gene_5320,DZIP1
gene_5321,DZIP3
gene_5322,E2F1
gene_5323,E2F2
gene_5324,E2F3
gene_5325,E2F4
gene_5326,E2F5
gene_5327,E2F6
gene_5328,E2F7
gene_5329,E2F8
gene_5330,E4F1
gene_5331,EAF1
gene_5332,EAF2
gene_5333,EAPP
gene_5334,EARS2
gene_5335,EBAG9
gene_5336,EBF1
gene_5337,EBF2
gene_5338,EBF3
gene_5339,EBF4
gene_5340,EBI3
gene_5341,EBNA1BP2
gene_5342,EBPL
gene_5343,EBP
gene_5344,ECD
gene_5345,ECE1
gene_5346,ECE2
gene_5347,ECEL1
gene_5348,ECH1
gene_5349,ECHDC1
gene_5350,ECHDC2
gene_5351,ECHDC3
gene_5352,ECHS1
gene_5353,ECM1
gene_5354,ECM2
gene_5355,ECSCR
gene_5356,ECSIT
gene_5357,ECT2L
gene_5358,ECT2
gene_5359,EDA2R
gene_5360,EDARADD
gene_5361,EDAR
gene_5362,EDA
gene_5363,EDC3
gene_5364,EDC4
gene_5365,EDDM3A
gene_5366,EDDM3B
gene_5367,EDEM1
gene_5368,EDEM2
gene_5369,EDEM3
gene_5370,EDF1
gene_5371,EDIL3
gene_5372,EDN1
gene_5373,EDN2
gene_5374,EDN3
gene_5375,EDNRA
gene_5376,EDNRB
gene_5377,EEA1
gene_5378,EED
gene_5379,EEF1A1P9
gene_5380,EEF1A1
gene_5381,EEF1A2
gene_5382,EEF1B2
gene_5383,EEF1DP3
gene_5384,EEF1D
gene_5385,EEF1E1
gene_5386,EEF1G
gene_5387,EEF2K
gene_5388,EEF2
gene_5389,EEFSEC
gene_5390,EEPD1
gene_5391,EFCAB10
gene_5392,EFCAB1
gene_5393,EFCAB2
gene_5394,EFCAB3
gene_5395,EFCAB4A
gene_5396,EFCAB4B
gene_5397,EFCAB5
gene_5398,EFCAB6
gene_5399,EFCAB7
gene_5400,EFEMP1
gene_5401,EFEMP2
gene_5402,EFHA1
gene_5403,EFHA2
gene_5404,EFHB
gene_5405,EFHC1
gene_5406,EFHC2
gene_5407,EFHD1
gene_5408,EFHD2
gene_5409,EFNA1
gene_5410,EFNA2
gene_5411,EFNA3
gene_5412,EFNA4
gene_5413,EFNA5
gene_5414,EFNB1
gene_5415,EFNB2
gene_5416,EFNB3
gene_5417,EFR3A
gene_5418,EFR3B
gene_5419,EFS
gene_5420,EFTUD1
gene_5421,EFTUD2
gene_5422,EGFL6
gene_5423,EGFL7
gene_5424,EGFL8
gene_5425,EGFLAM
gene_5426,EGFR
gene_5427,EGF
gene_5428,EGLN1
gene_5429,EGLN2
gene_5430,EGLN3
gene_5431,EGOT
gene_5432,EGR1
gene_5433,EGR2
gene_5434,EGR3
gene_5435,EGR4
gene_5436,EHBP1L1
gene_5437,EHBP1
gene_5438,EHD1
gene_5439,EHD2
gene_5440,EHD3
gene_5441,EHD4
gene_5442,EHF
gene_5443,EHHADH
gene_5444,EHMT1
gene_5445,EHMT2
gene_5446,EI24
gene_5447,EID1
gene_5448,EID2B
gene_5449,EID2
gene_5450,EID3
gene_5451,EIF1AD
gene_5452,EIF1AX
gene_5453,EIF1AY
gene_5454,EIF1B
gene_5455,EIF1
gene_5456,EIF2AK1
gene_5457,EIF2AK2
gene_5458,EIF2AK3
gene_5459,EIF2AK4
gene_5460,EIF2A
gene_5461,EIF2B1
gene_5462,EIF2B2
gene_5463,EIF2B3
gene_5464,EIF2B4
gene_5465,EIF2B5
gene_5466,EIF2C1
gene_5467,EIF2C2
gene_5468,EIF2C3
gene_5469,EIF2C4
gene_5470,EIF2S1
gene_5471,EIF2S2
gene_5472,EIF2S3
gene_5473,EIF3A
gene_5474,EIF3B
gene_5475,EIF3CL
gene_5476,EIF3C
gene_5477,EIF3D
gene_5478,EIF3E
gene_5479,EIF3F
gene_5480,EIF3G
gene_5481,EIF3H
gene_5482,EIF3IP1
gene_5483,EIF3I
gene_5484,EIF3J
gene_5485,EIF3K
gene_5486,EIF3L
gene_5487,EIF3M
gene_5488,EIF4A1
gene_5489,EIF4A2
gene_5490,EIF4A3
gene_5491,EIF4B
gene_5492,EIF4E1B
gene_5493,EIF4E2
gene_5494,EIF4E3
gene_5495,EIF4EBP1
gene_5496,EIF4EBP2
gene_5497,EIF4EBP3
gene_5498,EIF4ENIF1
gene_5499,EIF4E
gene_5500,EIF4G1
gene_5501,EIF4G2
gene_5502,EIF4G3
gene_5503,EIF4H
gene_5504,EIF5A2
gene_5505,EIF5AL1
gene_5506,EIF5A
gene_5507,EIF5B
gene_5508,EIF5
gene_5509,EIF6
gene_5510,ELAC1
gene_5511,ELAC2
gene_5512,ELANE
gene_5513,ELAVL1
gene_5514,ELAVL2
gene_5515,ELAVL3
gene_5516,ELAVL4
gene_5517,ELF1
gene_5518,ELF2
gene_5519,ELF3
gene_5520,ELF4
gene_5521,ELF5
gene_5522,ELFN1
gene_5523,ELFN2
gene_5524,ELK1
gene_5525,ELK3
gene_5526,ELK4
gene_5527,ELL2
gene_5528,ELL3
gene_5529,ELL
gene_5530,ELMO1
gene_5531,ELMO2
gene_5532,ELMO3
gene_5533,ELMOD1
gene_5534,ELMOD2
gene_5535,ELMOD3
gene_5536,ELN
gene_5537,ELOF1
gene_5538,ELOVL1
gene_5539,ELOVL2
gene_5540,ELOVL3
gene_5541,ELOVL4
gene_5542,ELOVL5
gene_5543,ELOVL6
gene_5544,ELOVL7
gene_5545,ELP2P
gene_5546,ELP2
gene_5547,ELP3
gene_5548,ELP4
gene_5549,ELSPBP1
gene_5550,ELTD1
gene_5551,EMB
gene_5552,EMCN
gene_5553,EMD
gene_5554,EME1
gene_5555,EME2
gene_5556,EMG1
gene_5557,EMID1
gene_5558,EMID2
gene_5559,EMILIN1
gene_5560,EMILIN2
gene_5561,EMILIN3
gene_5562,EML1
gene_5563,EML2
gene_5564,EML3
gene_5565,EML4
gene_5566,EML5
gene_5567,EML6
gene_5568,EMP1
gene_5569,EMP2
gene_5570,EMP3
gene_5571,EMR1
gene_5572,EMR2
gene_5573,EMR3
gene_5574,EMR4P
gene_5575,EMX1
gene_5576,EMX2OS
gene_5577,EMX2
gene_5578,EN1
gene_5579,EN2
gene_5580,ENAH
gene_5581,ENAM
gene_5582,ENC1
gene_5583,ENDOD1
gene_5584,ENDOG
gene_5585,ENDOU
gene_5586,ENGASE
gene_5587,ENG
gene_5588,ENHO
gene_5589,ENKUR
gene_5590,ENO1
gene_5591,ENO2
gene_5592,ENO3
gene_5593,ENOPH1
gene_5594,ENOSF1
gene_5595,ENOX1
gene_5596,ENOX2
gene_5597,ENPEP
gene_5598,ENPP1
gene_5599,ENPP2
gene_5600,ENPP3
gene_5601,ENPP4
gene_5602,ENPP5
gene_5603,ENPP6
gene_5604,ENPP7
gene_5605,ENSA
gene_5606,ENTHD1
gene_5607,ENTPD1
gene_5608,ENTPD2
gene_5609,ENTPD3
gene_5610,ENTPD4
gene_5611,ENTPD5
gene_5612,ENTPD6
gene_5613,ENTPD7
gene_5614,ENTPD8
gene_5615,ENY2
gene_5616,EOMES
gene_5617,EP300
gene_5618,EP400NL
gene_5619,EP400
gene_5620,EPAS1
gene_5621,EPB41L1
gene_5622,EPB41L2
gene_5623,EPB41L3
gene_5624,EPB41L4A
gene_5625,EPB41L4B
gene_5626,EPB41L5
gene_5627,EPB41
gene_5628,EPB42
gene_5629,EPB49
gene_5630,EPC1
gene_5631,EPC2
gene_5632,EPCAM
gene_5633,EPDR1
gene_5634,EPGN
gene_5635,EPHA10
gene_5636,EPHA1
gene_5637,EPHA2
gene_5638,EPHA3
gene_5639,EPHA4
gene_5640,EPHA5
gene_5641,EPHA6
gene_5642,EPHA7
gene_5643,EPHA8
gene_5644,EPHB1
gene_5645,EPHB2
gene_5646,EPHB3
gene_5647,EPHB4
gene_5648,EPHB6
gene_5649,EPHX1
gene_5650,EPHX2
gene_5651,EPHX3
gene_5652,EPHX4
gene_5653,EPM2AIP1
gene_5654,EPM2A
gene_5655,EPN1
gene_5656,EPN2
gene_5657,EPN3
gene_5658,EPOR
gene_5659,EPO
gene_5660,EPPK1
gene_5661,EPR1
gene_5662,EPRS
gene_5663,EPS15L1
gene_5664,EPS15
gene_5665,EPS8L1
gene_5666,EPS8L2
gene_5667,EPS8L3
gene_5668,EPS8
gene_5669,EPSTI1
gene_5670,EPT1
gene_5671,EPX
gene_5672,EPYC
gene_5673,ERAL1
gene_5674,ERAP1
gene_5675,ERAP2
gene_5676,ERAS
gene_5677,ERBB2IP
gene_5678,ERBB2
gene_5679,ERBB3
gene_5680,ERBB4
gene_5681,ERC1
gene_5682,ERC2
gene_5683,ERCC1
gene_5684,ERCC2
gene_5685,ERCC3
gene_5686,ERCC4
gene_5687,ERCC5
gene_5688,ERCC6L
gene_5689,ERCC6
gene_5690,ERCC8
gene_5691,EREG
gene_5692,ERF
gene_5693,ERGIC1
gene_5694,ERGIC2
gene_5695,ERGIC3
gene_5696,ERG
gene_5697,ERH
gene_5698,ERI1
